,Alice_a,out
7880,35,65.0
7881,45,75.0
7882,77,107.0
7883,26,56.0
7884,66,96.0
7885,75,105.0
7886,58,88.0
7887,14,44.0
7888,87,117.0
7889,96,126.0
7890,77,107.0
7891,84,114.0
7892,7,37.0
7893,44,74.0
7894,2,32.0
7895,83,113.0
7896,87,117.0
7897,68,98.0
7898,13,43.0
7899,82,112.0
7900,66,96.0
7901,67,97.0
7902,32,62.0
7903,52,82.0
7904,75,105.0
7905,66,96.0
7906,50,80.0
7907,74,104.0
7908,26,56.0
7909,28,58.0
7910,20,50.0
7911,20,50.0
7912,14,44.0
7913,11,41.0
7914,62,92.0
7915,5,35.0
7916,37,67.0
7917,97,127.0
7918,3,33.0
7919,44,74.0
7920,82,112.0
7921,11,41.0
7922,79,109.0
7923,51,81.0
7924,18,48.0
7925,73,103.0
7926,6,36.0
7927,78,108.0
7928,50,80.0
7929,43,73.0
7930,36,66.0
7931,93,123.0
7932,2,32.0
7933,87,117.0
7934,37,67.0
7935,100,130.0
7936,32,62.0
7937,10,40.0
7938,47,77.0
7939,79,109.0
7940,22,52.0
7941,9,39.0
7942,62,92.0
7943,77,107.0
7944,96,126.0
7945,71,101.0
7946,33,63.0
7947,81,111.0
7948,100,130.0
7949,26,56.0
7950,20,50.0
7951,51,81.0
7952,99,129.0
7953,78,108.0
7954,62,92.0
7955,19,49.0
7956,62,92.0
7957,1,31.0
7958,66,96.0
7959,37,67.0
7960,65,95.0
7961,35,65.0
7962,72,102.0
7963,47,77.0
7964,1,31.0
7965,10,40.0
7966,100,130.0
7967,98,128.0
7968,28,58.0
7969,2,32.0
7970,39,69.0
7971,48,78.0
7972,45,75.0
7973,83,113.0
7974,93,123.0
7975,17,47.0
7976,90,120.0
7977,88,118.0
7978,75,105.0
7979,96,126.0
7980,89,119.0
7981,43,73.0
7982,54,84.0
7983,85,115.0
7984,30,60.0
7985,32,62.0
7986,89,119.0
7987,46,76.0
7988,73,103.0
7989,16,46.0
7990,25,55.0
7991,56,86.0
7992,8,38.0
7993,32,62.0
7994,1,31.0
7995,66,96.0
7996,43,73.0
7997,23,53.0
7998,74,104.0
7999,74,104.0
8000,64,94.0
8001,32,62.0
8002,67,97.0
8003,86,116.0
8004,73,103.0
8005,71,101.0
8006,28,58.0
8007,0,30.0
8008,64,94.0
8009,18,48.0
8010,83,113.0
8011,60,90.0
8012,80,110.0
8013,33,63.0
8014,97,127.0
8015,61,91.0
8016,85,115.0
8017,82,112.0
8018,33,63.0
8019,55,85.0
8020,21,51.0
8021,46,76.0
8022,92,122.0
8023,98,128.0
8024,92,122.0
8025,20,50.0
8026,52,82.0
8027,17,47.0
8028,43,73.0
8029,36,66.0
8030,42,72.0
8031,44,74.0
8032,8,38.0
8033,45,75.0
8034,87,117.0
8035,81,111.0
8036,18,48.0
8037,1,31.0
8038,12,42.0
8039,69,99.0
8040,68,98.0
8041,25,55.0
8042,67,97.0
8043,45,75.0
8044,18,48.0
8045,11,41.0
8046,49,79.0
8047,65,95.0
8048,58,88.0
8049,55,85.0
8050,25,55.0
8051,73,103.0
8052,30,60.0
8053,24,54.0
8054,55,85.0
8055,88,118.0
8056,71,101.0
8057,4,34.0
8058,98,128.0
8059,73,103.0
8060,46,76.0
8061,4,34.0
8062,81,111.0
8063,10,40.0
8064,17,47.0
8065,74,104.0
8066,56,86.0
8067,61,91.0
8068,61,91.0
8069,39,69.0
8070,46,76.0
8071,75,105.0
8072,83,113.0
8073,58,88.0
8074,16,46.0
8075,42,72.0
8076,35,65.0
8077,76,106.0
8078,33,63.0
8079,33,63.0
8080,11,41.0
8081,55,85.0
8082,74,104.0
8083,61,91.0
8084,69,99.0
8085,80,110.0
8086,97,127.0
8087,91,121.0
8088,57,87.0
8089,22,52.0
8090,62,92.0
8091,39,69.0
8092,20,50.0
8093,100,130.0
8094,55,85.0
8095,85,115.0
8096,90,120.0
8097,8,38.0
8098,35,65.0
8099,94,124.0
8100,94,124.0
8101,17,47.0
8102,32,62.0
8103,12,42.0
8104,46,76.0
8105,31,61.0
8106,97,127.0
8107,30,60.0
8108,70,100.0
8109,5,35.0
8110,26,56.0
8111,23,53.0
8112,17,47.0
8113,47,77.0
8114,76,106.0
8115,88,118.0
8116,31,61.0
8117,54,84.0
8118,87,117.0
8119,18,48.0
8120,11,41.0
8121,80,110.0
8122,31,61.0
8123,70,100.0
8124,53,83.0
8125,35,65.0
8126,96,126.0
8127,4,34.0
8128,68,98.0
8129,72,102.0
8130,57,87.0
8131,51,81.0
8132,5,35.0
8133,47,77.0
8134,12,42.0
8135,73,103.0
8136,10,40.0
8137,55,85.0
8138,29,59.0
8139,31,61.0
8140,41,71.0
8141,45,75.0
8142,42,72.0
8143,25,55.0
8144,51,81.0
8145,43,73.0
8146,5,35.0
8147,12,42.0
8148,5,35.0
8149,58,88.0
8150,19,49.0
8151,63,93.0
8152,1,31.0
8153,97,127.0
8154,7,37.0
8155,46,76.0
8156,0,30.0
8157,10,40.0
8158,2,32.0
8159,26,56.0
8160,74,104.0
8161,3,33.0
8162,30,60.0
8163,93,123.0
8164,45,75.0
8165,66,96.0
8166,36,66.0
8167,31,61.0
8168,51,81.0
8169,78,108.0
8170,73,103.0
8171,76,106.0
8172,22,52.0
8173,96,126.0
8174,16,46.0
8175,59,89.0
8176,77,107.0
8177,48,78.0
8178,28,58.0
8179,50,80.0
8180,89,119.0
8181,38,68.0
8182,50,80.0
8183,28,58.0
8184,49,79.0
8185,74,104.0
8186,9,39.0
8187,31,61.0
8188,27,57.0
8189,38,68.0
8190,82,112.0
8191,38,68.0
8192,94,124.0
8193,62,92.0
8194,23,53.0
8195,84,114.0
8196,43,73.0
8197,86,116.0
8198,56,86.0
8199,19,49.0
8200,57,87.0
8201,95,125.0
8202,62,92.0
8203,34,64.0
8204,40,70.0
8205,73,103.0
8206,79,109.0
8207,36,66.0
8208,10,40.0
8209,82,112.0
8210,50,80.0
8211,73,103.0
8212,83,113.0
8213,88,118.0
8214,18,48.0
8215,15,45.0
8216,83,113.0
8217,92,122.0
8218,34,64.0
8219,49,79.0
8220,54,84.0
8221,38,68.0
8222,48,78.0
8223,81,111.0
8224,92,122.0
8225,90,120.0
8226,86,116.0
8227,12,42.0
8228,73,103.0
8229,39,69.0
8230,60,90.0
8231,88,118.0
8232,93,123.0
8233,69,99.0
8234,59,89.0
8235,74,104.0
8236,72,102.0
8237,72,102.0
8238,11,41.0
8239,87,117.0
8240,75,105.0
8241,14,44.0
8242,51,81.0
8243,92,122.0
8244,40,70.0
8245,51,81.0
8246,59,89.0
8247,78,108.0
8248,76,106.0
8249,14,44.0
8250,80,110.0
8251,27,57.0
8252,46,76.0
8253,23,53.0
8254,91,121.0
8255,22,52.0
8256,3,33.0
8257,4,34.0
8258,96,126.0
8259,79,109.0
8260,68,98.0
8261,76,106.0
8262,38,68.0
8263,57,87.0
8264,33,63.0
8265,92,122.0
8266,68,98.0
8267,2,32.0
8268,72,102.0
8269,32,62.0
8270,36,66.0
8271,76,106.0
8272,59,89.0
8273,8,38.0
8274,34,64.0
8275,81,111.0
8276,74,104.0
8277,82,112.0
8278,5,35.0
8279,81,111.0
8280,82,112.0
8281,87,117.0
8282,79,109.0
8283,31,61.0
8284,38,68.0
8285,59,89.0
8286,88,118.0
8287,45,75.0
8288,37,67.0
8289,94,124.0
8290,99,129.0
8291,57,87.0
8292,87,117.0
8293,98,128.0
8294,14,44.0
8295,69,99.0
8296,92,122.0
8297,24,54.0
8298,80,110.0
8299,69,99.0
8300,81,111.0
8301,70,100.0
8302,66,96.0
8303,0,30.0
8304,89,119.0
8305,43,73.0
8306,26,56.0
8307,90,120.0
8308,15,45.0
8309,82,112.0
8310,100,130.0
8311,16,46.0
8312,77,107.0
8313,52,82.0
8314,48,78.0
8315,13,43.0
8316,46,76.0
8317,6,36.0
8318,8,38.0
8319,34,64.0
8320,53,83.0
8321,20,50.0
8322,90,120.0
8323,9,39.0
8324,19,49.0
8325,80,110.0
8326,57,87.0
8327,98,128.0
8328,28,58.0
8329,91,121.0
8330,51,81.0
8331,29,59.0
8332,9,39.0
8333,27,57.0
8334,72,102.0
8335,73,103.0
8336,69,99.0
8337,17,47.0
8338,70,100.0
8339,17,47.0
8340,61,91.0
8341,27,57.0
8342,88,118.0
8343,50,80.0
8344,37,67.0
8345,9,39.0
8346,75,105.0
8347,91,121.0
8348,85,115.0
8349,26,56.0
8350,86,116.0
8351,30,60.0
8352,21,51.0
8353,61,91.0
8354,9,39.0
8355,7,37.0
8356,54,84.0
8357,18,48.0
8358,59,89.0
8359,26,56.0
8360,62,92.0
8361,0,30.0
8362,42,72.0
8363,94,124.0
8364,51,81.0
8365,8,38.0
8366,10,40.0
8367,13,43.0
8368,38,68.0
8369,32,62.0
8370,62,92.0
8371,33,63.0
8372,53,83.0
8373,59,89.0
8374,76,106.0
8375,15,45.0
8376,81,111.0
8377,32,62.0
8378,13,43.0
8379,54,84.0
8380,32,62.0
8381,9,39.0
8382,57,87.0
8383,13,43.0
8384,50,80.0
8385,42,72.0
8386,76,106.0
8387,2,32.0
8388,60,90.0
8389,19,49.0
8390,52,82.0
8391,64,94.0
8392,43,73.0
8393,89,119.0
8394,5,35.0
8395,11,41.0
8396,22,52.0
8397,34,64.0
8398,11,41.0
8399,48,78.0
8400,56,86.0
8401,94,124.0
8402,41,71.0
8403,3,33.0
8404,23,53.0
8405,65,95.0
8406,37,67.0
8407,9,39.0
8408,47,77.0
8409,57,87.0
8410,85,115.0
8411,45,75.0
8412,82,112.0
8413,2,32.0
8414,47,77.0
8415,77,107.0
8416,58,88.0
8417,65,95.0
8418,25,55.0
8419,49,79.0
8420,12,42.0
8421,48,78.0
8422,36,66.0
8423,31,61.0
8424,12,42.0
8425,20,50.0
8426,45,75.0
8427,90,120.0
8428,37,67.0
8429,48,78.0
8430,26,56.0
8431,35,65.0
8432,23,53.0
8433,21,51.0
8434,54,84.0
8435,9,39.0
8436,3,33.0
8437,95,125.0
8438,45,75.0
8439,3,33.0
8440,13,43.0
8441,48,78.0
8442,89,119.0
8443,16,46.0
8444,48,78.0
8445,74,104.0
8446,39,69.0
8447,48,78.0
8448,95,125.0
8449,100,130.0
8450,43,73.0
8451,90,120.0
8452,14,44.0
8453,80,110.0
8454,48,78.0
8455,31,61.0
8456,24,54.0
8457,48,78.0
8458,35,65.0
8459,57,87.0
8460,63,93.0
8461,46,76.0
8462,37,67.0
8463,77,107.0
8464,29,59.0
8465,55,85.0
8466,44,74.0
8467,82,112.0
8468,92,122.0
8469,34,64.0
8470,91,121.0
8471,34,64.0
8472,7,37.0
8473,4,34.0
8474,81,111.0
8475,4,34.0
8476,30,60.0
8477,85,115.0
8478,98,128.0
8479,70,100.0
8480,35,65.0
8481,90,120.0
8482,8,38.0
8483,86,116.0
8484,19,49.0
8485,36,66.0
8486,59,89.0
8487,47,77.0
8488,57,87.0
8489,31,61.0
8490,21,51.0
8491,31,61.0
8492,68,98.0
8493,70,100.0
8494,53,83.0
8495,0,30.0
8496,34,64.0
8497,34,64.0
8498,30,60.0
8499,78,108.0
8500,53,83.0
8501,2,32.0
8502,74,104.0
8503,62,92.0
8504,80,110.0
8505,36,66.0
8506,70,100.0
8507,7,37.0
8508,90,120.0
8509,12,42.0
8510,53,83.0
8511,20,50.0
8512,5,35.0
8513,52,82.0
8514,28,58.0
8515,82,112.0
8516,76,106.0
8517,16,46.0
8518,77,107.0
8519,27,57.0
8520,22,52.0
8521,95,125.0
8522,2,32.0
8523,93,123.0
8524,86,116.0
8525,13,43.0
8526,66,96.0
8527,17,47.0
8528,66,96.0
8529,24,54.0
8530,32,62.0
8531,24,54.0
8532,51,81.0
8533,13,43.0
8534,60,90.0
8535,21,51.0
8536,58,88.0
8537,39,69.0
8538,47,77.0
8539,11,41.0
8540,15,45.0
8541,97,127.0
8542,44,74.0
8543,73,103.0
8544,38,68.0
8545,34,64.0
8546,17,47.0
8547,28,58.0
8548,36,66.0
8549,48,78.0
8550,67,97.0
8551,56,86.0
8552,5,35.0
8553,56,86.0
8554,59,89.0
8555,58,88.0
8556,27,57.0
8557,89,119.0
8558,42,72.0
8559,62,92.0
8560,49,79.0
8561,61,91.0
8562,2,32.0
8563,20,50.0
8564,74,104.0
8565,95,125.0
8566,61,91.0
8567,13,43.0
8568,79,109.0
8569,34,64.0
8570,83,113.0
8571,64,94.0
8572,59,89.0
8573,98,128.0
8574,74,104.0
8575,93,123.0
8576,23,53.0
8577,56,86.0
8578,49,79.0
8579,82,112.0
8580,13,43.0
8581,81,111.0
8582,97,127.0
8583,62,92.0
8584,43,73.0
8585,54,84.0
8586,35,65.0
8587,41,71.0
8588,22,52.0
8589,13,43.0
8590,73,103.0
8591,7,37.0
8592,20,50.0
8593,62,92.0
8594,57,87.0
8595,58,88.0
8596,28,58.0
8597,51,81.0
8598,18,48.0
8599,80,110.0
8600,32,62.0
8601,41,71.0
8602,99,129.0
8603,46,76.0
8604,13,43.0
8605,91,121.0
8606,84,114.0
8607,1,31.0
8608,47,77.0
8609,100,130.0
8610,79,109.0
8611,24,54.0
8612,42,72.0
8613,3,33.0
8614,55,85.0
8615,55,85.0
8616,22,52.0
8617,33,63.0
8618,56,86.0
8619,84,114.0
8620,93,123.0
8621,100,130.0
8622,98,128.0
8623,57,87.0
8624,13,43.0
8625,97,127.0
8626,65,95.0
8627,5,35.0
8628,4,34.0
8629,61,91.0
8630,83,113.0
8631,21,51.0
8632,50,80.0
8633,24,54.0
8634,64,94.0
8635,30,60.0
8636,35,65.0
8637,92,122.0
8638,94,124.0
8639,17,47.0
8640,37,67.0
8641,22,52.0
8642,54,84.0
8643,62,92.0
8644,81,111.0
8645,90,120.0
8646,56,86.0
8647,41,71.0
8648,19,49.0
8649,58,88.0
8650,61,91.0
8651,59,89.0
8652,80,110.0
8653,52,82.0
8654,84,114.0
8655,83,113.0
8656,44,74.0
8657,86,116.0
8658,95,125.0
8659,10,40.0
8660,4,34.0
8661,77,107.0
8662,69,99.0
8663,76,106.0
8664,20,50.0
8665,31,61.0
8666,18,48.0
8667,41,71.0
8668,13,43.0
8669,78,108.0
8670,99,129.0
8671,78,108.0
8672,75,105.0
8673,76,106.0
8674,33,63.0
8675,47,77.0
8676,80,110.0
8677,19,49.0
8678,48,78.0
8679,90,120.0
8680,97,127.0
8681,20,50.0
8682,5,35.0
8683,86,116.0
8684,24,54.0
8685,61,91.0
8686,11,41.0
8687,79,109.0
8688,50,80.0
8689,87,117.0
8690,45,75.0
8691,9,39.0
8692,72,102.0
8693,72,102.0
8694,47,77.0
8695,11,41.0
8696,92,122.0
8697,44,74.0
8698,20,50.0
8699,76,106.0
8700,43,73.0
8701,76,106.0
8702,26,56.0
8703,89,119.0
8704,25,55.0
8705,35,65.0
8706,61,91.0
8707,71,101.0
8708,80,110.0
8709,47,77.0
8710,43,73.0
8711,100,130.0
8712,30,60.0
8713,48,78.0
8714,84,114.0
8715,56,86.0
8716,69,99.0
8717,11,41.0
8718,23,53.0
8719,88,118.0
8720,95,125.0
8721,11,41.0
8722,2,32.0
8723,26,56.0
8724,42,72.0
8725,38,68.0
8726,40,70.0
8727,24,54.0
8728,1,31.0
8729,80,110.0
8730,84,114.0
8731,18,48.0
8732,24,54.0
8733,53,83.0
8734,35,65.0
8735,26,56.0
8736,32,62.0
8737,36,66.0
8738,27,57.0
8739,99,129.0
8740,25,55.0
8741,24,54.0
8742,32,62.0
8743,77,107.0
8744,11,41.0
8745,9,39.0
8746,65,95.0
8747,16,46.0
8748,77,107.0
8749,83,113.0
8750,90,120.0
8751,70,100.0
8752,10,40.0
8753,49,79.0
8754,40,70.0
8755,14,44.0
8756,88,118.0
8757,9,39.0
8758,65,95.0
8759,93,123.0
8760,41,71.0
8761,60,90.0
8762,35,65.0
8763,25,55.0
8764,20,50.0
8765,0,30.0
8766,70,100.0
8767,5,35.0
8768,25,55.0
8769,96,126.0
8770,91,121.0
8771,4,34.0
8772,24,54.0
8773,83,113.0
8774,51,81.0
8775,0,30.0
8776,80,110.0
8777,33,63.0
8778,56,86.0
8779,84,114.0
8780,5,35.0
8781,93,123.0
8782,46,76.0
8783,64,94.0
8784,9,39.0
8785,54,84.0
8786,44,74.0
8787,20,50.0
8788,92,122.0
8789,1,31.0
8790,64,94.0
8791,63,93.0
8792,26,56.0
8793,57,87.0
8794,48,78.0
8795,1,31.0
8796,87,117.0
8797,38,68.0
8798,74,104.0
8799,42,72.0
8800,2,32.0
8801,64,94.0
8802,52,82.0
8803,81,111.0
8804,72,102.0
8805,3,33.0
8806,78,108.0
8807,82,112.0
8808,59,89.0
8809,6,36.0
8810,70,100.0
8811,65,95.0
8812,73,103.0
8813,90,120.0
8814,5,35.0
8815,19,49.0
8816,22,52.0
8817,3,33.0
8818,20,50.0
8819,41,71.0
8820,97,127.0
8821,19,49.0
8822,51,81.0
8823,44,74.0
8824,43,73.0
8825,31,61.0
8826,59,89.0
8827,99,129.0
8828,45,75.0
8829,53,83.0
8830,28,58.0
8831,50,80.0
8832,95,125.0
8833,77,107.0
8834,66,96.0
8835,44,74.0
8836,6,36.0
8837,92,122.0
8838,50,80.0
8839,52,82.0
8840,36,66.0
8841,54,84.0
8842,45,75.0
8843,63,93.0
8844,63,93.0
8845,84,114.0
8846,43,73.0
8847,10,40.0
8848,37,67.0
8849,10,40.0
8850,7,37.0
8851,61,91.0
8852,42,72.0
8853,12,42.0
8854,44,74.0
8855,100,130.0
8856,86,116.0
8857,10,40.0
8858,73,103.0
8859,52,82.0
8860,25,55.0
8861,86,116.0
8862,66,96.0
8863,15,45.0
8864,72,102.0
8865,15,45.0
8866,34,64.0
8867,40,70.0
8868,49,79.0
8869,95,125.0
8870,95,125.0
8871,37,67.0
8872,93,123.0
8873,53,83.0
8874,6,36.0
8875,5,35.0
8876,47,77.0
8877,40,70.0
8878,88,118.0
8879,77,107.0
8880,9,39.0
8881,65,95.0
8882,12,42.0
8883,19,49.0
8884,38,68.0
8885,9,39.0
8886,72,102.0
8887,97,127.0
8888,85,115.0
8889,79,109.0
8890,11,41.0
8891,36,66.0
8892,62,92.0
8893,68,98.0
8894,90,120.0
8895,7,37.0
8896,39,69.0
8897,84,114.0
8898,89,119.0
8899,7,37.0
8900,23,53.0
8901,79,109.0
8902,19,49.0
8903,51,81.0
8904,75,105.0
8905,9,39.0
8906,7,37.0
8907,86,116.0
8908,11,41.0
8909,44,74.0
8910,27,57.0
8911,11,41.0
8912,22,52.0
8913,43,73.0
8914,77,107.0
8915,29,59.0
8916,30,60.0
8917,73,103.0
8918,5,35.0
8919,41,71.0
8920,35,65.0
8921,100,130.0
8922,19,49.0
8923,53,83.0
8924,84,114.0
8925,65,95.0
8926,17,47.0
8927,60,90.0
8928,30,60.0
8929,82,112.0
8930,14,44.0
8931,5,35.0
8932,3,33.0
8933,100,130.0
8934,45,75.0
8935,82,112.0
8936,0,30.0
8937,55,85.0
8938,88,118.0
8939,95,125.0
8940,12,42.0
8941,81,111.0
8942,33,63.0
8943,44,74.0
8944,95,125.0
8945,83,113.0
8946,27,57.0
8947,8,38.0
8948,60,90.0
8949,20,50.0
8950,66,96.0
8951,51,81.0
8952,82,112.0
8953,36,66.0
8954,87,117.0
8955,87,117.0
8956,66,96.0
8957,72,102.0
8958,71,101.0
8959,84,114.0
8960,27,57.0
8961,87,117.0
8962,58,88.0
8963,97,127.0
8964,32,62.0
8965,26,56.0
8966,89,119.0
8967,21,51.0
8968,32,62.0
8969,72,102.0
8970,81,111.0
8971,52,82.0
8972,71,101.0
8973,10,40.0
8974,26,56.0
8975,39,69.0
8976,53,83.0
8977,36,66.0
8978,44,74.0
8979,90,120.0
8980,42,72.0
8981,35,65.0
8982,77,107.0
8983,31,61.0
8984,20,50.0
8985,51,81.0
8986,40,70.0
8987,96,126.0
8988,43,73.0
8989,60,90.0
8990,11,41.0
8991,43,73.0
8992,33,63.0
8993,5,35.0
8994,58,88.0
8995,1,31.0
8996,59,89.0
8997,51,81.0
8998,29,59.0
8999,4,34.0
9000,0,30.0
9001,53,83.0
9002,17,47.0
9003,84,114.0
9004,88,118.0
9005,63,93.0
9006,5,35.0
9007,25,55.0
9008,55,85.0
9009,80,110.0
9010,53,83.0
9011,49,79.0
9012,3,33.0
9013,45,75.0
9014,25,55.0
9015,61,91.0
9016,74,104.0
9017,30,60.0
9018,45,75.0
9019,26,56.0
9020,95,125.0
9021,85,115.0
9022,92,122.0
9023,70,100.0
9024,80,110.0
9025,12,42.0
9026,13,43.0
9027,15,45.0
9028,49,79.0
9029,96,126.0
9030,79,109.0
9031,38,68.0
9032,67,97.0
9033,63,93.0
9034,22,52.0
9035,49,79.0
9036,33,63.0
9037,9,39.0
9038,84,114.0
9039,57,87.0
9040,19,49.0
9041,38,68.0
9042,12,42.0
9043,32,62.0
9044,0,30.0
9045,36,66.0
9046,65,95.0
9047,70,100.0
9048,22,52.0
9049,10,40.0
9050,24,54.0
9051,31,61.0
9052,76,106.0
9053,93,123.0
9054,68,98.0
9055,14,44.0
9056,87,117.0
9057,46,76.0
9058,91,121.0
9059,91,121.0
9060,58,88.0
9061,84,114.0
9062,65,95.0
9063,58,88.0
9064,78,108.0
9065,10,40.0
9066,75,105.0
9067,94,124.0
9068,2,32.0
9069,51,81.0
9070,13,43.0
9071,24,54.0
9072,69,99.0
9073,44,74.0
9074,97,127.0
9075,2,32.0
9076,91,121.0
9077,52,82.0
9078,28,58.0
9079,54,84.0
9080,31,61.0
9081,17,47.0
9082,89,119.0
9083,23,53.0
9084,13,43.0
9085,41,71.0
9086,32,62.0
9087,40,70.0
9088,0,30.0
9089,41,71.0
9090,18,48.0
9091,42,72.0
9092,8,38.0
9093,91,121.0
9094,95,125.0
9095,29,59.0
9096,31,61.0
9097,18,48.0
9098,1,31.0
9099,27,57.0
9100,65,95.0
9101,82,112.0
9102,92,122.0
9103,92,122.0
9104,47,77.0
9105,92,122.0
9106,9,39.0
9107,85,115.0
9108,55,85.0
9109,36,66.0
9110,38,68.0
9111,57,87.0
9112,36,66.0
9113,37,67.0
9114,30,60.0
9115,60,90.0
9116,40,70.0
9117,15,45.0
9118,77,107.0
9119,87,117.0
9120,62,92.0
9121,30,60.0
9122,77,107.0
9123,19,49.0
9124,82,112.0
9125,30,60.0
9126,93,123.0
9127,13,43.0
9128,52,82.0
9129,19,49.0
9130,45,75.0
9131,55,85.0
9132,57,87.0
9133,18,48.0
9134,60,90.0
9135,19,49.0
9136,79,109.0
9137,28,58.0
9138,26,56.0
9139,16,46.0
9140,89,119.0
9141,75,105.0
9142,98,128.0
9143,83,113.0
9144,42,72.0
9145,19,49.0
9146,90,120.0
9147,35,65.0
9148,39,69.0
9149,83,113.0
9150,95,125.0
9151,64,94.0
9152,1,31.0
9153,41,71.0
9154,66,96.0
9155,81,111.0
9156,52,82.0
9157,95,125.0
9158,49,79.0
9159,42,72.0
9160,48,78.0
9161,35,65.0
9162,31,61.0
9163,65,95.0
9164,18,48.0
9165,84,114.0
9166,40,70.0
9167,8,38.0
9168,2,32.0
9169,36,66.0
9170,2,32.0
9171,57,87.0
9172,35,65.0
9173,9,39.0
9174,62,92.0
9175,30,60.0
9176,24,54.0
9177,95,125.0
9178,63,93.0
9179,27,57.0
9180,94,124.0
9181,95,125.0
9182,5,35.0
9183,38,68.0
9184,94,124.0
9185,64,94.0
9186,58,88.0
9187,19,49.0
9188,76,106.0
9189,56,86.0
9190,38,68.0
9191,4,34.0
9192,88,118.0
9193,75,105.0
9194,93,123.0
9195,61,91.0
9196,49,79.0
9197,40,70.0
9198,85,115.0
9199,75,105.0
9200,94,124.0
9201,78,108.0
9202,63,93.0
9203,92,122.0
9204,10,40.0
9205,50,80.0
9206,23,53.0
9207,55,85.0
9208,80,110.0
9209,88,118.0
9210,65,95.0
9211,58,88.0
9212,41,71.0
9213,84,114.0
9214,66,96.0
9215,15,45.0
9216,37,67.0
9217,47,77.0
9218,18,48.0
9219,18,48.0
9220,72,102.0
9221,91,121.0
9222,5,35.0
9223,53,83.0
9224,57,87.0
9225,36,66.0
9226,31,61.0
9227,0,30.0
9228,73,103.0
9229,68,98.0
9230,66,96.0
9231,50,80.0
9232,11,41.0
9233,79,109.0
9234,99,129.0
9235,33,63.0
9236,86,116.0
9237,57,87.0
9238,76,106.0
9239,96,126.0
9240,21,51.0
9241,0,30.0
9242,44,74.0
9243,85,115.0
9244,80,110.0
9245,29,59.0
9246,44,74.0
9247,89,119.0
9248,65,95.0
9249,62,92.0
9250,5,35.0
9251,6,36.0
9252,14,44.0
9253,8,38.0
9254,54,84.0
9255,26,56.0
9256,9,39.0
9257,32,62.0
9258,9,39.0
9259,81,111.0
9260,86,116.0
9261,40,70.0
9262,37,67.0
9263,7,37.0
9264,47,77.0
9265,87,117.0
9266,1,31.0
9267,48,78.0
9268,4,34.0
9269,79,109.0
9270,7,37.0
9271,91,121.0
9272,21,51.0
9273,65,95.0
9274,24,54.0
9275,1,31.0
9276,90,120.0
9277,100,130.0
9278,91,121.0
9279,79,109.0
9280,96,126.0
9281,77,107.0
9282,66,96.0
9283,48,78.0
9284,9,39.0
9285,77,107.0
9286,55,85.0
9287,62,92.0
9288,86,116.0
9289,81,111.0
9290,71,101.0
9291,38,68.0
9292,34,64.0
9293,34,64.0
9294,78,108.0
9295,75,105.0
9296,4,34.0
9297,43,73.0
9298,78,108.0
9299,66,96.0
9300,85,115.0
9301,35,65.0
9302,82,112.0
9303,87,117.0
9304,21,51.0
9305,50,80.0
9306,60,90.0
9307,75,105.0
9308,42,72.0
9309,39,69.0
9310,46,76.0
9311,72,102.0
9312,53,83.0
9313,6,36.0
9314,65,95.0
9315,80,110.0
9316,35,65.0
9317,46,76.0
9318,52,82.0
9319,50,80.0
9320,88,118.0
9321,98,128.0
9322,33,63.0
9323,25,55.0
9324,56,86.0
9325,86,116.0
9326,95,125.0
9327,93,123.0
9328,41,71.0
9329,78,108.0
9330,8,38.0
9331,75,105.0
9332,56,86.0
9333,18,48.0
9334,39,69.0
9335,47,77.0
9336,80,110.0
9337,19,49.0
9338,57,87.0
9339,11,41.0
9340,19,49.0
9341,80,110.0
9342,99,129.0
9343,76,106.0
9344,71,101.0
9345,70,100.0
9346,24,54.0
9347,58,88.0
9348,88,118.0
9349,29,59.0
9350,64,94.0
9351,14,44.0
9352,36,66.0
9353,75,105.0
9354,63,93.0
9355,47,77.0
9356,16,46.0
9357,16,46.0
9358,37,67.0
9359,76,106.0
9360,22,52.0
9361,10,40.0
9362,40,70.0
9363,44,74.0
9364,82,112.0
9365,62,92.0
9366,97,127.0
9367,37,67.0
9368,62,92.0
9369,48,78.0
9370,56,86.0
9371,11,41.0
9372,73,103.0
9373,7,37.0
9374,33,63.0
9375,75,105.0
9376,32,62.0
9377,5,35.0
9378,92,122.0
9379,84,114.0
9380,97,127.0
9381,85,115.0
9382,52,82.0
9383,97,127.0
9384,64,94.0
9385,85,115.0
9386,13,43.0
9387,94,124.0
9388,10,40.0
9389,72,102.0
9390,52,82.0
9391,72,102.0
9392,88,118.0
9393,6,36.0
9394,26,56.0
9395,68,98.0
9396,91,121.0
9397,26,56.0
9398,4,34.0
9399,22,52.0
9400,6,36.0
9401,17,47.0
9402,76,106.0
9403,0,30.0
9404,23,53.0
9405,8,38.0
9406,40,70.0
9407,13,43.0
9408,77,107.0
9409,46,76.0
9410,53,83.0
9411,80,110.0
9412,61,91.0
9413,83,113.0
9414,76,106.0
9415,43,73.0
9416,99,129.0
9417,39,69.0
9418,17,47.0
9419,73,103.0
9420,50,80.0
9421,51,81.0
9422,30,60.0
9423,11,41.0
9424,23,53.0
9425,5,35.0
9426,78,108.0
9427,94,124.0
9428,32,62.0
9429,97,127.0
9430,40,70.0
9431,82,112.0
9432,58,88.0
9433,97,127.0
